"FemaleID","ReprodRef","BirthDate","Year","Month","Age","Cond7Day","TB","Dominant","LitterSuccess"
965,1271,"21/09/2009",2013,9,1445,44.74933884,"N","Y",0
1066,1272,"31/10/2008",2013,9,1782,30.1385098,"Y","Y",0
782,1273,"16/09/2004",2013,9,3288,-12.79417446,"N","Y",0
1128,1274,"30/04/2010",2013,9,1237,14.41780434,"N","N",0
1223,1275,"27/01/2011",2013,9,970,-31.62400606,"N","N",0
1166,1276,"28/11/2010",2013,9,1032,31.64225515,"Y","Y",0
1306,1277,"12/02/2012",2013,9,593,21.45080599,"N","N",1
1139,1278,"26/11/2009",2013,9,1402,NA,"N","Y",0
506,1279,"04/12/2004",2013,9,3222,-28.38821777,"Y","Y",1
964,1280,"21/09/2009",2013,10,1471,NA,"N","N",1
1129,1281,"19/09/2010",2013,10,1109,5.966867148,"N","Y",1
1051,1282,"15/09/2009",2013,10,1481,62.47321021,"N","N",0
1185,1283,"20/01/2011",2013,10,991,3.953352894,"Y","N",1
1264,1284,"14/01/2012",2013,10,635,-9.749746346,"N","Y",0
976,1285,"09/03/2010",2013,10,1316,36.94857729,"Y","N",0
950,1286,"29/01/2009",2013,10,1722,23.68644514,"N","N",0
1234,1287,"28/02/2011",2013,10,962,13.5546124,"N","N",0
1166,1288,"28/11/2010",2013,10,1055,-47.09984715,"Y","Y",0
1312,1289,"15/03/2012",2013,10,593,-1.559830017,"N","N",1
1300,1290,"14/03/2012",2013,11,601,6.725659694,"N","N",0
1084,1291,"20/09/2009",2013,11,1514,14.65218288,"Y","N",0
242,1292,"03/09/2006",2013,11,2634,79.09091614,"N","Y",1
1299,1293,"14/03/2012",2013,11,616,39.08858519,"N","N",0
1313,1294,"17/09/2012",2013,12,444,48.03724797,"N","N",0
1085,1295,"20/09/2009",2013,12,1538,-60.73029745,"N","Y",1
1223,1296,"27/01/2011",2013,12,1053,37.40462176,"N","Y",1
1048,1297,"10/08/2010",2013,12,1226,112.8177727,"Y","Y",1
1226,1298,"01/08/2011",2013,12,870,NA,"N","N",0
1139,1299,"26/11/2009",2013,12,1483,NA,"N","Y",1
1084,1300,"20/09/2009",2013,12,1554,NA,"Y","Y",1
1185,1301,"20/01/2011",2013,12,1073,13.6528656,"Y","Y",0
852,1302,"04/01/2008",2013,12,2187,27.72640869,"N","Y",0
1129,1303,"19/09/2010",2014,1,1201,28.02193599,"Y","Y",1
1271,1304,"26/02/2012",2014,1,683,94.62143184,"N","N",1
1306,1305,"12/02/2012",2014,1,701,35.25285229,"N","N",0
1234,1306,"28/02/2011",2014,1,1051,90.28252643,"N","Y",0
1238,1307,"06/09/2011",2014,1,863,NA,"N","N",0
969,1308,"16/12/2009",2014,1,1495,39.43859319,"N","Y",1
1313,1309,"17/09/2012",2014,1,489,119.4114449,"N","N",0
1300,1310,"14/03/2012",2014,1,679,102.1862744,"N","N",0
1315,1311,"26/09/2012",2014,1,485,80.54057997,"Y","N",1
1312,1312,"15/03/2012",2014,1,681,32.94189067,"N","N",0
1187,1313,"22/01/2011",2014,1,1105,NA,"N","N",0
1323,1314,"09/10/2012",2014,2,480,84.37929087,"N","N",0
1249,1315,"27/02/2011",2014,2,1073,NA,"N","N",0
1254,1316,"03/02/2011",2014,2,1098,106.265414,"N","N",1
242,1317,"03/09/2006",2014,2,2715,105.1722391,"N","Y",1
506,1318,"04/12/2004",2014,2,3354,-49.0704065,"Y","Y",0
1299,1319,"14/03/2012",2014,2,704,145.9678192,"N","N",1
1163,1320,"17/11/2010",2014,2,1190,NA,"N","N",0
950,1321,"29/01/2009",2014,2,1848,NA,"N","N",0
1085,1322,"20/09/2009",2014,2,1621,NA,"N","Y",1
1317,1323,"15/09/2012",2014,2,530,119.4038198,"N","N",0
1259,1324,"16/01/2012",2014,3,776,NA,"N","N",1
1217,1325,"08/05/2011",2014,3,1030,NA,"N","N",1
242,1326,"03/09/2006",2014,3,2738,-42.35808817,"N","Y",0
1157,1327,"27/10/2010",2014,3,1225,92.3562033,"N","N",0
1234,1328,"28/02/2011",2014,3,1103,52.11229813,"N","Y",1
1048,1329,"10/08/2010",2014,3,1305,29.71803176,"Y","Y",0
1250,1330,"18/02/2012",2014,3,748,-13.95095675,"N","N",0
1253,1331,"03/02/2011",2014,3,1129,NA,"N","N",0
1223,1332,"27/01/2011",2014,3,1137,-21.00707954,"N","Y",1
1084,1333,"20/09/2009",2014,3,1631,NA,"Y","Y",1
1139,1334,"26/11/2009",2014,3,1565,NA,"N","Y",0
1251,1335,"18/02/2012",2014,3,755,-14.78032287,"N","N",0
1228,1336,"15/08/2011",2014,3,943,136.4174509,"N","N",0
1185,1337,"20/01/2011",2014,3,1152,71.90161942,"Y","Y",1
1214,1338,"14/04/2011",2014,3,1069,0.723090237,"N","N",1
1229,1339,"15/08/2011",2014,3,946,82.77892867,"N","Y",0
852,1340,"04/01/2008",2014,3,2265,107.1237684,"N","Y",0
1129,1341,"19/09/2010",2014,3,1278,47.07707742,"Y","Y",0
1320,1342,"26/09/2012",2014,3,540,49.8186831,"N","N",0
1300,1343,"14/03/2012",2014,3,744,70.07243509,"N","Y",0
1263,1344,"27/12/2011",2014,4,827,47.27030284,"N","N",1
1315,1345,"26/09/2012",2014,4,559,77.64808027,"Y","N",0
969,1346,"16/12/2009",2014,4,1575,74.33119506,"N","Y",0
1168,1347,"06/12/2010",2014,4,1222,58.3268121,"N","N",1
506,1348,"04/12/2004",2014,4,3418,-1.348701693,"Y","Y",0
1254,1349,"03/02/2011",2014,4,1170,83.10712577,"N","N",1
1313,1350,"17/09/2012",2014,4,586,NA,"N","N",1
1264,1351,"14/01/2012",2014,4,834,84.21035291,"N","Y",1
1187,1352,"22/01/2011",2014,5,1201,NA,"N","N",0
950,1353,"29/01/2009",2014,5,1929,NA,"N","Y",1
1238,1354,"06/09/2011",2014,5,986,42.18135681,"N","N",0
1228,1355,"15/08/2011",2014,5,1009,49.6176556,"N","N",0
1253,1356,"03/02/2011",2014,6,1215,NA,"N","N",1
1229,1357,"15/08/2011",2014,6,1033,58.67601509,"N","Y",1
1322,1358,"09/10/2012",2014,6,614,NA,"N","N",1
1306,1359,"12/02/2012",2014,6,855,71.23845481,"N","N",1
1317,1360,"15/09/2012",2014,6,640,169.0189974,"N","Y",1
969,1361,"16/12/2009",2014,6,1653,88.03691169,"N","Y",1
1168,1362,"06/12/2010",2014,7,1304,29.39021309,"N","Y",1
950,1363,"29/01/2009",2014,7,1993,8.052592906,"N","Y",0
1250,1364,"18/02/2012",2014,7,882,14.73311827,"N","N",0
1187,1365,"22/01/2011",2014,7,1282,4.432267873,"N","N",0
1048,1366,"10/08/2010",2014,7,1450,122.2921152,"Y","Y",1
1320,1367,"26/09/2012",2014,8,674,NA,"N","N",0
1264,1368,"14/01/2012",2014,8,931,-17.32279213,"N","Y",0
1217,1369,"08/05/2011",2014,8,1185,8.42620252,"N","N",0
1315,1370,"26/09/2012",2014,8,678,68.99117155,"Y","N",0
1271,1371,"26/02/2012",2014,8,896,41.28623431,"N","Y",0
1253,1372,"03/02/2011",2014,8,1287,-17.80553589,"N","Y",0
1185,1373,"20/01/2011",2014,8,1307,53.30617257,"Y","Y",1
1300,1374,"14/03/2012",2014,8,889,32.43795957,"N","Y",1
242,1375,"03/09/2006",2014,8,2916,65.23984769,"N","Y",1
969,1376,"16/12/2009",2014,8,1717,59.69611267,"N","Y",0
1223,1377,"27/01/2011",2014,8,1312,90.26187054,"N","Y",1
1317,1378,"15/09/2012",2014,9,719,53.6971893,"N","Y",0
1168,1379,"06/12/2010",2014,9,1385,-17.93450851,"N","Y",1
950,1380,"29/01/2009",2014,9,2063,-1.957202561,"N","Y",1
1313,1381,"17/09/2012",2014,9,737,4.489176386,"N","N",0
1327,1382,"16/07/2013",2014,10,447,-12.23360705,"N","N",0
1300,1383,"14/03/2012",2014,10,938,-7.99534914,"N","Y",0
1320,1384,"26/09/2012",2014,10,746,49.12888833,"N","N",0
1129,1385,"19/09/2010",2014,10,1487,1.45288739,"Y","N",0
1253,1386,"03/02/2011",2014,10,1359,20.97219627,"N","Y",1
242,1387,"03/09/2006",2014,10,2973,-31.47132623,"N","Y",0
1271,1388,"26/02/2012",2014,10,973,28.60236556,"N","Y",0
1187,1389,"22/01/2011",2014,10,1373,27.3656587,"N","N",0
1254,1390,"03/02/2011",2014,10,1366,62.73134888,"N","N",1
1185,1391,"20/01/2011",2014,11,1383,47.23379382,"Y","Y",0
1250,1392,"18/02/2012",2014,11,992,NA,"N","Y",0
1338,1393,"02/10/2013",2014,11,400,56.07000814,"N","N",0
1306,1394,"12/02/2012",2014,11,1003,-27.89093464,"N","N",0
1251,1395,"18/02/2012",2014,11,998,NA,"N","N",1
1332,1396,"21/08/2013",2014,11,451,-11.97327459,"N","N",1
1317,1397,"15/09/2012",2014,11,798,12.9599799,"N","Y",1
1323,1398,"09/10/2012",2014,11,778,77.73965769,"N","Y",0
1322,1399,"09/10/2012",2014,12,783,74.61876262,"N","N",1
1048,1400,"10/08/2010",2014,12,1575,25.59309174,"Y","Y",0
1299,1401,"14/03/2012",2014,12,997,-45.57935297,"N","N",0
1223,1402,"27/01/2011",2014,12,1412,18.01955778,"N","Y",1
1313,1403,"17/09/2012",2014,12,814,61.70535183,"N","Y",1
950,1404,"29/01/2009",2014,12,2141,12.50348662,"N","Y",0
1344,1405,"01/10/2013",2014,12,439,79.06880314,"N","N",0
1328,1406,"16/07/2013",2014,12,517,NA,"N","N",0
1271,1407,"26/02/2012",2014,12,1031,27.669887,"N","Y",0
1300,1408,"14/03/2012",2014,12,1019,-37.02173473,"N","Y",1
242,1409,"03/09/2006",2015,1,3046,-2.487964481,"N","Y",1
1319,1410,"26/09/2012",2015,1,832,-4.802699177,"N","N",0
1187,1411,"22/01/2011",2015,1,1453,57.37691115,"N","N",0
1238,1412,"06/09/2011",2015,1,1227,-28.198069,"N","N",0
1168,1413,"06/12/2010",2015,1,1505,17.99312982,"N","Y",0
1129,1414,"19/09/2010",2015,1,1584,78.44519139,"Y","N",1
1185,1415,"20/01/2011",2015,1,1461,41.92304637,"Y","Y",0
1374,1416,"02/01/2014",2015,1,389,-11.46721673,"N","N",1
1217,1417,"08/05/2011",2015,1,1359,NA,"N","N",1
1323,1418,"09/10/2012",2015,1,842,-33.12238269,"N","Y",0
1306,1419,"12/02/2012",2015,2,1085,-7.533594198,"N","N",1
1379,1420,"19/01/2014",2015,2,378,-34.20902822,"N","N",0
1327,1421,"16/07/2013",2015,2,567,NA,"N","N",0
1338,1422,"02/10/2013",2015,2,489,NA,"N","N",0
1251,1423,"18/02/2012",2015,2,1082,-33.40793405,"N","N",0
1320,1424,"26/09/2012",2015,2,862,-46.14436142,"N","N",0
1362,1425,"11/12/2013",2015,2,426,-46.17616075,"N","N",0
1341,1426,"07/10/2013",2015,2,498,-86.67007135,"N","N",0
1381,1427,"19/01/2014",2015,2,398,33.95914503,"N","N",0
1254,1428,"03/02/2011",2015,2,1486,-68.42299244,"N","N",0
1358,1429,"06/12/2013",2015,3,450,-20.088962,"N","N",0
1313,1430,"17/09/2012",2015,3,896,-7.096048454,"N","Y",1
1315,1431,"26/09/2012",2015,3,887,-77.57021739,"Y","N",0
1223,1432,"27/01/2011",2015,3,1496,-63.44459712,"N","Y",1
1328,1433,"16/07/2013",2015,3,595,28.24158461,"N","Y",0
1253,1434,"03/02/2011",2015,3,1490,-22.99529873,"N","Y",1
1359,1435,"06/12/2013",2015,3,453,-43.39167287,"N","N",1
1322,1436,"09/10/2012",2015,3,877,-49.52585908,"N","N",0
950,1437,"29/01/2009",2015,3,2227,-40.3444536,"N","Y",1
1271,1438,"26/02/2012",2015,3,1109,-72.44849708,"N","Y",0
1250,1439,"18/02/2012",2015,3,1119,-39.23565031,"N","Y",1
1163,1440,"17/11/2010",2015,3,1577,30.30026083,"N","N",0
1168,1441,"06/12/2010",2015,3,1562,-4.487779177,"N","Y",0
1317,1442,"15/09/2012",2015,3,914,-17.84593992,"N","Y",0
1323,1443,"09/10/2012",2015,3,890,NA,"N","Y",0
1332,1444,"21/08/2013",2015,3,577,-91.64972636,"N","N",0
1335,1445,"27/09/2013",2015,3,547,0.187508182,"N","N",0
1368,1446,"15/12/2013",2015,3,471,-33.75145468,"N","N",0
1299,1447,"14/03/2012",2015,4,1120,-29.48236415,"N","N",0
1185,1448,"20/01/2011",2015,4,1542,-17.46311641,"Y","Y",0
1406,1449,"17/03/2014",2015,4,390,-29.25270041,"N","N",0
1362,1450,"11/12/2013",2015,4,492,28.47006687,"N","N",0
1251,1451,"18/02/2012",2015,4,1160,-56.96531523,"Y","N",0
1341,1452,"07/10/2013",2015,4,569,-41.84517495,"N","N",1
1380,1453,"19/01/2014",2015,4,465,77.29463826,"N","N",0
950,1454,"29/01/2009",2015,5,2283,NA,"N","Y",0
1323,1455,"09/10/2012",2015,6,978,NA,"N","Y",1
1187,1456,"22/01/2011",2015,6,1608,47.37820571,"N","N",1
1322,1457,"09/10/2012",2015,6,983,NA,"N","N",0
1168,1458,"06/12/2010",2015,6,1662,76.8222685,"N","Y",1
1014,1459,"24/08/2010",2015,6,1767,NA,"N","N",1
1271,1460,"26/02/2012",2015,7,1227,89.85577425,"N","Y",1
1185,1461,"20/01/2011",2015,7,1631,113.0113372,"Y","Y",1
1313,1462,"17/09/2012",2015,7,1035,26.16791178,"N","Y",0
1328,1463,"16/07/2013",2015,7,734,80.66841149,"N","Y",1
1317,1464,"15/09/2012",2015,7,1042,NA,"N","Y",1
1385,1465,"08/02/2014",2015,8,543,95.64176589,"N","Y",1
1386,1466,"08/02/2014",2015,8,544,127.5126039,"N","N",1
1223,1467,"27/01/2011",2015,8,1655,27.02181822,"N","Y",1
1417,1468,"26/04/2014",2015,8,473,57.96227827,"N","N",0
1300,1469,"14/03/2012",2015,8,1249,18.26269995,"N","Y",0
1323,1470,"09/10/2012",2015,9,1058,-5.335728016,"N","Y",0
1271,1471,"26/02/2012",2015,9,1292,-50.40291639,"N","Y",0
1168,1472,"06/12/2010",2015,9,1742,20.79084837,"N","Y",1
1379,1473,"19/01/2014",2015,9,603,41.83085115,"N","N",0
1341,1474,"07/10/2013",2015,9,709,68.07618621,"N","N",0
1129,1475,"19/09/2010",2015,9,1825,51.42470424,"Y","N",1
950,1476,"29/01/2009",2015,9,2425,2.556974857,"N","Y",1
1185,1477,"20/01/2011",2015,9,1707,47.62612653,"Y","Y",1
1014,1478,"24/08/2010",2015,9,1858,NA,"N","N",0
1253,1479,"03/02/2011",2015,9,1697,18.32479417,"N","Y",1
1322,1480,"09/10/2012",2015,9,1083,NA,"N","N",1
1437,1481,"02/07/2014",2015,10,460,-1.674631854,"N","N",0
1313,1482,"17/09/2012",2015,10,1116,52.83264275,"N","Y",1
1328,1483,"16/07/2013",2015,10,816,NA,"N","Y",1
1187,1484,"22/01/2011",2015,10,1731,10.72127718,"N","N",0
1332,1485,"21/08/2013",2015,10,789,-7.184999393,"N","N",0
1335,1486,"27/09/2013",2015,10,762,17.89659324,"N","N",0
1217,1487,"08/05/2011",2015,11,1642,NA,"N","N",0
1223,1488,"27/01/2011",2015,11,1744,109.8654847,"N","Y",1
1328,1489,"16/07/2013",2015,11,852,2.192699427,"Y","Y",0
1323,1490,"09/10/2012",2015,11,1134,-21.20585689,"N","Y",0
1352,1491,"05/11/2013",2015,11,742,83.39716312,"N","N",0
1129,1492,"19/09/2010",2015,11,1889,59.08952511,"Y","Y",0
1353,1493,"05/11/2013",2015,11,746,109.6495118,"N","N",0
1299,1494,"14/03/2012",2015,11,1350,33.78427802,"N","Y",0
1168,1495,"06/12/2010",2015,11,1814,33.18123431,"N","Y",0
1271,1496,"26/02/2012",2015,12,1374,-60.24643619,"N","Y",0
1317,1497,"15/09/2012",2015,12,1172,-27.81710112,"N","Y",0
1338,1498,"02/10/2013",2015,12,790,64.71234062,"N","N",0
1368,1499,"15/12/2013",2015,12,716,-14.92064341,"N","N",0
1426,1500,"02/06/2014",2015,12,547,19.75511338,"N","N",0
1437,1501,"02/07/2014",2015,12,522,-17.9516235,"N","N",0
1374,1502,"02/01/2014",2015,12,704,64.39629744,"N","N",0
1467,1503,"01/12/2014",2015,12,372,-87.98871241,"N","N",0
1315,1504,"26/09/2012",2015,12,1169,NA,"Y","N",0
1014,1505,"24/08/2010",2015,12,1935,NA,"N","N",0
1320,1506,"26/09/2012",2015,12,1186,-33.36847575,"N","N",0
1385,1507,"08/02/2014",2015,12,689,16.64357074,"N","Y",0
1323,1508,"09/10/2012",2016,1,1187,NA,"N","Y",0
1335,1509,"27/09/2013",2016,1,838,-92.92092013,"N","Y",0
1299,1510,"14/03/2012",2016,1,1408,-117.2120422,"N","Y",0
1368,1511,"15/12/2013",2016,3,807,-155.2508051,"N","N",1
1315,1512,"26/09/2012",2016,3,1252,-22.61209505,"Y","N",1
1335,1513,"27/09/2013",2016,3,901,24.48828696,"N","Y",0
1271,1514,"26/02/2012",2016,3,1484,-31.00200713,"N","Y",0
1375,1515,"02/01/2014",2016,3,812,NA,"N","N",0
1185,1516,"20/01/2011",2016,3,1897,-29.62142027,"Y","Y",0
1341,1517,"07/10/2013",2016,4,910,18.75707215,"N","N",0
1313,1518,"17/09/2012",2016,4,1296,0.246120546,"N","Y",0
1317,1519,"15/09/2012",2016,4,1299,NA,"N","Y",0
1223,1520,"27/01/2011",2016,4,1900,-10.90760228,"Y","Y",1
1168,1521,"06/12/2010",2016,4,1952,17.53297792,"N","Y",0
1448,1522,"14/09/2014",2016,4,576,22.29978415,"N","N",0
1374,1523,"02/01/2014",2016,4,836,76.08136159,"N","N",1
1417,1524,"26/04/2014",2016,4,722,26.38569727,"Y","N",0
1332,1525,"21/08/2013",2016,4,972,16.76644594,"N","N",1
1320,1526,"26/09/2012",2016,4,1301,24.86510249,"N","Y",1
1487,1527,"03/03/2015",2016,4,413,4.660759297,"N","N",0
1490,1528,"03/03/2015",2016,4,414,NA,"N","N",0
1437,1529,"02/07/2014",2016,4,659,12.99539045,"N","N",0
1446,1530,"31/08/2014",2016,4,599,-9.653311076,"N","N",0
1354,1531,"05/11/2013",2016,4,898,52.97501789,"N","N",0
1467,1532,"01/12/2014",2016,4,511,-29.39028849,"N","N",1
1426,1533,"02/06/2014",2016,4,694,NA,"N","N",0
1484,1534,"02/03/2015",2016,4,424,38.36588904,"N","N",1
1461,1535,"24/10/2014",2016,4,553,22.76569577,"N","N",0
1463,1536,"22/11/2014",2016,4,525,-3.437220612,"N","N",0
1485,1537,"04/03/2015",2016,5,424,4.762744506,"N","N",0
1483,1538,"02/03/2015",2016,5,427,33.24148082,"N","N",1
1465,1539,"28/11/2014",2016,5,522,19.94504674,"N","N",1
1394,1540,"27/02/2014",2016,5,798,-9.249645638,"N","N",1
1480,1541,"02/03/2015",2016,5,430,81.66800453,"N","N",0
1486,1542,"04/03/2015",2016,5,438,NA,"N","N",0
1271,1543,"26/02/2012",2016,5,1556,50.82500185,"N","Y",0
1223,1544,"27/01/2011",2016,6,1970,40.39702319,"Y","Y",0
1420,1545,"12/05/2014",2016,6,775,NA,"N","Y",0
1417,1546,"26/04/2014",2016,6,791,94.82374405,"Y","N",0
1446,1547,"31/08/2014",2016,6,667,NA,"N","N",0
1313,1548,"17/09/2012",2016,7,1384,92.15354818,"N","Y",1
1426,1549,"02/06/2014",2016,7,764,NA,"N","Y",0
1368,1550,"15/12/2013",2016,7,934,NA,"N","N",0
1323,1551,"09/10/2012",2016,7,1367,NA,"N","Y",1
1317,1552,"15/09/2012",2016,7,1392,NA,"Y","Y",0
1360,1553,"11/12/2013",2016,7,942,99.23345141,"N","Y",0
1185,1554,"20/01/2011",2016,7,2000,131.9315561,"Y","Y",1
1320,1555,"26/09/2012",2016,7,1386,45.61931271,"N","Y",0
1427,1556,"02/06/2014",2016,7,778,NA,"N","N",0
1446,1557,"31/08/2014",2016,7,694,NA,"N","N",0
1486,1558,"04/03/2015",2016,7,510,NA,"N","N",0
1400,1559,"04/03/2014",2016,7,875,115.5929068,"N","N",0
1335,1560,"27/09/2013",2016,7,1035,109.8211232,"Y","Y",0
1271,1561,"26/02/2012",2016,7,1615,NA,"N","Y",1
1168,1562,"06/12/2010",2016,7,2064,86.44306948,"N","Y",1
1481,1563,"06/03/2015",2016,7,513,134.0169356,"N","N",0
1490,1564,"03/03/2015",2016,7,516,NA,"N","N",0
1492,1565,"29/04/2015",2016,8,465,34.39924227,"N","N",0
1461,1566,"24/10/2014",2016,8,652,NA,"N","N",0
1485,1567,"04/03/2015",2016,8,523,NA,"N","N",0
1448,1568,"14/09/2014",2016,8,694,NA,"N","N",0
1341,1569,"07/10/2013",2016,8,1048,NA,"N","N",0
1374,1570,"02/01/2014",2016,8,962,NA,"N","N",0
1185,1571,"20/01/2011",2016,9,2053,13.42881767,"Y","Y",0
1223,1572,"27/01/2011",2016,9,2047,82.8109056,"Y","Y",1
1467,1573,"01/12/2014",2016,9,643,-22.32183886,"N","N",0
1368,1574,"15/12/2013",2016,9,995,NA,"Y","N",0
1383,1575,"24/01/2014",2016,9,956,131.34475,"N","N",0
1420,1576,"12/05/2014",2016,9,851,152.1727656,"N","Y",1
1299,1577,"14/03/2012",2016,9,1644,79.24580956,"N","Y",1
1354,1578,"05/11/2013",2016,9,1044,138.2902075,"Y","N",0
1400,1579,"04/03/2014",2016,9,927,112.376477,"N","N",0
1426,1580,"02/06/2014",2016,9,847,NA,"N","Y",0
1320,1581,"26/09/2012",2016,9,1462,110.3947829,"N","Y",1
1168,1582,"06/12/2010",2016,9,2123,6.711468729,"N","Y",0
1485,1583,"04/03/2015",2016,9,574,13.54652524,"N","N",0
1360,1584,"11/12/2013",2016,9,1023,99.04368738,"N","Y",0
1448,1585,"14/09/2014",2016,9,746,86.8038438,"Y","Y",0
1487,1586,"03/03/2015",2016,10,585,68.50492109,"N","N",0
1467,1587,"01/12/2014",2016,10,679,-5.130646851,"N","N",0
1427,1588,"02/06/2014",2016,10,864,71.48877944,"N","Y",0
1271,1589,"26/02/2012",2016,10,1693,-36.68413116,"N","Y",0
1446,1590,"31/08/2014",2016,10,784,NA,"N","N",1
1497,1591,"14/06/2015",2016,10,498,-27.39420346,"N","N",0
1489,1592,"03/03/2015",2016,10,601,165.8213322,"N","N",0
1341,1593,"07/10/2013",2016,10,1117,146.1528671,"N","N",0
1461,1594,"24/10/2014",2016,10,738,125.5863287,"N","N",1
1451,1595,"21/09/2014",2016,11,778,-16.95851306,"Y","N",0
1499,1596,"07/07/2015",2016,11,489,74.71321605,"N","N",1
1323,1597,"09/10/2012",2016,11,1491,-57.25105325,"N","Y",0
1320,1598,"26/09/2012",2016,11,1512,-58.76302347,"N","Y",0
1400,1599,"04/03/2014",2016,11,996,9.449579416,"N","N",0
1374,1600,"02/01/2014",2016,11,1061,NA,"N","N",0
1354,1601,"05/11/2013",2016,11,1120,70.52074059,"Y","N",0
1490,1602,"03/03/2015",2016,12,639,39.97948029,"N","N",0
1299,1603,"14/03/2012",2016,12,1725,37.98553203,"N","Y",0
1485,1604,"04/03/2015",2016,12,640,-0.608356698,"Y","Y",0
1487,1605,"03/03/2015",2016,12,646,33.91841346,"N","N",0
1481,1606,"06/03/2015",2016,12,648,71.27548173,"Y","Y",0
1168,1607,"06/12/2010",2016,12,2200,1.524278981,"N","Y",1
1492,1608,"29/04/2015",2016,12,596,-43.18751455,"N","N",0
1271,1609,"26/02/2012",2016,12,1755,18.81285906,"N","Y",0
1360,1610,"11/12/2013",2016,12,1107,64.09186322,"Y","Y",1
1332,1611,"21/08/2013",2016,12,1225,-37.08244892,"N","Y",1
1501,1612,"12/08/2015",2016,12,507,14.73098244,"Y","Y",0
1427,1613,"02/06/2014",2017,1,945,16.16322378,"N","Y",1
1451,1614,"21/09/2014",2017,1,843,-22.68366672,"Y","N",0
1467,1615,"01/12/2014",2017,1,781,NA,"N","N",1
1320,1616,"26/09/2012",2017,1,1579,-36.16632014,"Y","Y",0
1223,1617,"27/01/2011",2017,2,2202,-64.43018806,"Y","Y",1
1448,1618,"14/09/2014",2017,2,880,NA,"Y","N",0
1400,1619,"04/03/2014",2017,2,1076,23.47587021,"N","N",0
1499,1620,"07/07/2015",2017,2,590,NA,"N","Y",0
1299,1621,"14/03/2012",2017,2,1806,NA,"N","Y",1
1168,1622,"06/12/2010",2017,3,2278,32.06364186,"N","Y",1
1492,1623,"29/04/2015",2017,3,676,83.58493602,"N","Y",1
1487,1624,"03/03/2015",2017,3,735,111.7509114,"N","N",0
1360,1625,"11/12/2013",2017,3,1185,132.5032942,"Y","Y",1
1488,1626,"03/03/2015",2017,3,740,-36.65329701,"N","N",0
1427,1627,"02/06/2014",2017,3,1015,49.67471835,"N","Y",0
1332,1628,"21/08/2013",2017,3,1305,22.83733248,"N","Y",0
1490,1629,"03/03/2015",2017,3,750,NA,"N","N",0
1467,1630,"01/12/2014",2017,3,847,14.84123046,"N","Y",0
1497,1631,"14/06/2015",2017,4,657,90.4608157,"N","Y",0
1461,1632,"24/10/2014",2017,4,898,43.00955553,"N","N",1
1489,1633,"03/03/2015",2017,4,770,36.89734455,"N","N",1
1472,1634,"09/12/2014",2017,4,860,NA,"Y","N",0
1492,1635,"29/04/2015",2017,5,740,-41.61111991,"Y","Y",0
1487,1636,"03/03/2015",2017,5,798,59.79988302,"N","Y",0
1168,1637,"06/12/2010",2017,5,2354,14.0959769,"N","Y",1
1490,1638,"03/03/2015",2017,6,840,-0.166469162,"N","N",0
1467,1639,"01/12/2014",2017,8,990,22.73538844,"N","Y",0
1223,1640,"27/01/2011",2017,8,2398,42.05850023,"Y","Y",1
1510,1641,"19/04/2016",2017,8,497,-17.19688763,"N","Y",0
1332,1642,"21/08/2013",2017,9,1472,30.61308592,"N","Y",1
1299,1643,"14/03/2012",2017,9,2013,21.03829516,"N","Y",1
1427,1644,"02/06/2014",2017,10,1247,-9.946862105,"N","Y",0
1332,1645,"21/08/2013",2017,11,1537,-14.7290993,"N","Y",0
1467,1646,"01/12/2014",2017,11,1074,-2.86564239,"N","Y",1
1487,1647,"03/03/2015",2017,11,987,24.14492233,"N","Y",1
1168,1648,"06/12/2010",2017,11,2537,-6.38748527,"N","Y",1
1497,1649,"14/06/2015",2017,11,892,-38.89748317,"N","Y",0
1299,1650,"14/03/2012",2017,11,2082,20.69897218,"N","Y",0
1360,1651,"11/12/2013",2017,11,1447,NA,"Y","Y",1
1511,1652,"19/04/2016",2017,12,591,50.76004092,"N","Y",0
1299,1653,"14/03/2012",2017,12,2115,-73.61963759,"N","Y",0
1446,1654,"31/08/2014",2018,1,1221,60.82521837,"N","N",0
1489,1655,"03/03/2015",2018,1,1037,84.81251135,"N","N",0
1511,1656,"19/04/2016",2018,1,626,48.05496623,"N","Y",0
1557,1657,"18/11/2016",2018,1,415,11.35141869,"N","N",0
1537,1658,"04/09/2016",2018,1,491,3.95726994,"Y","Y",0
1512,1659,"17/04/2016",2018,1,632,-68.5001499,"N","N",0
1527,1660,"29/07/2016",2018,1,531,-3.538396019,"N","N",0
1554,1661,"18/11/2016",2018,1,422,4.577895573,"Y","N",0
1360,1662,"11/12/2013",2018,1,1495,-48.42132275,"Y","Y",0
1559,1663,"18/11/2016",2018,1,423,NA,"N","N",0
1552,1664,"07/11/2016",2018,1,434,46.52382341,"N","N",0
1549,1665,"07/11/2016",2018,1,436,-29.78194366,"N","N",0
1551,1666,"07/11/2016",2018,1,438,1.810312047,"N","N",0
1556,1667,"18/11/2016",2018,1,429,NA,"N","N",1
1427,1668,"02/06/2014",2018,1,1329,-48.86782792,"N","Y",0
1332,1669,"21/08/2013",2018,1,1619,-88.53115812,"N","Y",0
1487,1670,"03/03/2015",2018,1,1061,15.57890816,"Y","Y",0
1467,1671,"01/12/2014",2018,1,1157,-57.01492126,"N","Y",0
